MONTH_REPORTED,DRIVER_START_MONTH,CITY,STATE,ZIP,NUMBER_OF_TRIPS,MULTIPLE_TNPS
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-12,Chicago,IL,60606,0,false
2022-01,2021-04,Oswego,IL,60543,151,false
2022-01,2018-07,,MI,,5,false
2022-01,2018-10,Chicago,IL,60629,275,false
2022-01,2020-09,Chicago,IL,60608,79,false
2022-01,2019-09,Chicago,IL,60649,40,true
2022-01,2020-12,Mokena,IL,60448,224,false
2022-01,2021-11,Chicago,IL,60623,16,false
2022-01,2019-06,Cicero,IL,60804,887,true
2022-01,2020-06,Country Club Hills,IL,60478,46,false
2022-01,2017-05,Chicago,IL,60613,79,true
2022-01,2016-07,Hickory Hills,IL,60457,745,true
2022-01,2021-05,Chicago,IL,60637,248,false
2022-01,2021-01,Wheeling,IL,60090,5,false
2022-01,2017-01,Chicago,IL,60626,9,false
2022-01,2021-01,Aurora,IL,60506,16,false
2022-01,2021-07,Chicago,IL,60616,27,true
2022-01,2021-12,Hammond,IN,46324,0,false
2022-01,2021-12,Hammond,IN,46324,0,false
2022-01,2021-12,Hammond,IN,46324,0,false
2022-01,2021-08,Newport News,VA,23602,394,false
2022-01,2014-09,Oaklawn,IL,60453,0,false
2022-01,2015-05,Chicago,IL,60625,174,true
2022-01,2020-10,Cres Hill,IL,60403,0,false
2022-01,2021-07,Gary,IN,46408,79,false
2022-01,2018-10,Seffner,FL,33584,2,false
2022-01,2020-08,Chicago,IL,60618,169,false
2022-01,2018-06,Yorktown,VA,23692,192,true
2022-01,2021-03,Chicago,IL,60618,47,false
2022-01,2021-10,Chicago,IL,60608,56,false
2022-01,2022-01,Chicago,IL,60607,36,false
2022-01,2020-04,Chicago,IL,60656,216,false
2022-01,2021-07,Chicago,IL,60606,3,false
2022-01,2021-08,Hoffman Estates,IL,60169,144,false
2022-01,2021-06,,HI,,181,false
2022-01,2021-12,Streamwood,IL,60107,268,false
2022-01,2020-09,Normal,IL,61761,0,false
2022-01,2018-10,Chicago,IL,60645,11,false
2022-01,2019-03,Chicago,IL,60623,39,false
2022-01,2022-01,Chicago,IL,60616,59,false
2022-01,2019-01,Chicago,IL,60660,252,true
2022-01,2021-07,Berwyn,IL,60402,8,false
2022-01,2020-11,Chicago,IL,60617,226,true
2022-01,2016-03,Chicago,IL,60645,0,true
2022-01,2019-12,Warrenville,IL,60555,41,true
2022-01,2019-02,,IN,,1,false
2022-01,2019-02,,IN,,1,false
2022-01,2022-01,Chicago,IL,60647,257,false
2022-01,2017-02,Glendale Heights,IL,60139,0,true
2022-01,2018-11,Griffith,IN,46319,5,false
2022-01,2021-09,Gary,IN,46404,4,false
2022-01,2021-12,Chicago,IL,60657,150,false
2022-01,2020-07,Chicago,IL,60619,220,false
2022-01,2021-12,Chicago,IL,60608,448,false
2022-01,2021-12,,WA,,466,false
2022-01,2021-05,Harwood Heights,IL,60706,0,false
2022-01,2021-05,Harwood Heights,IL,60706,0,false
2022-01,2021-05,Harwood Heights,IL,60706,0,false
2022-01,2016-01,Chicago,IL,60608,31,true
2022-01,2018-08,Arlington Heights,IL,60005,13,true
2022-01,2015-08,Chicago,IL,60620,93,true
2022-01,2017-10,Chicago,IL,60619,0,false
2022-01,2021-06,Dolton,IL,60419,436,false
2022-01,2018-09,Milwaukee,WI,53204,0,false
2022-01,2014-08,Chicago,IL,60618,514,true
2022-01,2021-11,Chicago,IL,60623,49,false
2022-01,2021-12,Berwyn,IL,60402,9,false
2022-01,2014-09,Countryside,IL,60525,0,false
2022-01,2018-12,Glen Ellyn,IL,60137,334,false
2022-01,2021-04,Chicago,IL,60639,118,false
2022-01,2021-11,Chicago,IL,60649,175,false
2022-01,2021-12,Bolingbrook,IL,60490,45,false
2022-01,2021-04,Hanover,IL,60133,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-10,Chicago,IL,60659,0,false
2022-01,2021-08,Chicago,IL,60609,483,false
2022-01,2019-06,Chicago,IL,60657,69,true
2022-01,2021-11,Westmont,IL,60559,25,false
2022-01,2019-08,Chicago,IL,60620,136,true
2022-01,2018-02,Palatine,IL,60067,27,false
2022-01,2020-08,Schiller Park,IL,60176,200,false
2022-01,2021-08,Chicago,IL,60610,53,false
2022-01,2021-12,Batavia,IL,60510,8,false
2022-01,2021-12,Richton,IL,60471,0,false
2022-01,2021-12,Chicago,IL,60659,35,true
2022-01,2016-11,Flushing,NY,11355,145,true
2022-01,2018-12,Chicago,IL,60659,109,true
2022-01,2018-05,Bolingbrook,IL,60490,1,false
2022-01,2021-09,Griffith,IN,46319,183,false
2022-01,2021-07,Hanover Park,IL,60133,0,true
2022-01,2020-12,Glendale Heights,IL,60139,4,false
2022-01,2021-06,,WA,,493,true
2022-01,2021-08,Lansing,IL,60438,27,false
2022-01,2021-10,Chicago,IL,60614,83,false
2022-01,2016-05,Elmwood Park,IL,60707,357,true
2022-01,2019-05,Chicago,IL,60607,5,false
2022-01,2021-08,Homewood,IL,60430,65,true
2022-01,2016-04,Chicago,IL,60640,193,true
2022-01,2019-07,,MD,,138,false
2022-01,2022-01,Chicago,IL,60657,17,false
2022-01,2021-12,Chicago,IL,60620,304,false
2022-01,2021-10,Chicago,IL,60619,48,false
2022-01,2021-05,Lansing,IL,60438,31,false
2022-01,2022-01,Chicago,IL,60630,20,false
2022-01,2021-09,Homer Glen,IL,60491,0,false
2022-01,2016-07,Chicago,IL,60620,230,false
2022-01,2021-03,Oak Lawn,IL,60453,128,false
2022-01,2021-02,Chicago,IL,60637,95,false
2022-01,2022-01,Chicago,IL,60618,43,false
2022-01,2021-09,Chicago,IL,60643,333,false
2022-01,2019-01,Chicago,IL,60616,69,true
2022-01,2021-12,Wheaton,IL,60187,41,false
2022-01,2017-05,Chicago,IL,60653,51,false
2022-01,2021-08,,IL,,7,false
2022-01,2021-11,Schaumburg,IL,60194,72,false
2022-01,2021-12,Round Lake,IL,60073,0,false
2022-01,2021-12,Round Lake,IL,60073,0,false
2022-01,2021-12,Round Lake,IL,60073,0,false
2022-01,2021-12,Round Lake,IL,60073,0,false
2022-01,2021-12,Round Lake,IL,60073,0,false
2022-01,2021-12,Round Lake,IL,60073,0,false
2022-01,2020-12,Plainfield,IL,60585,36,false
2022-01,2021-03,Oak Park,IL,60302,14,false
2022-01,2018-10,Chicago,IL,60621,205,true
2022-01,2019-03,Chicago,IL,60610,0,false
2022-01,2022-01,"Chicago,",IL,60617,0,false
2022-01,2021-08,Flossmoor,IL,60422,8,false
2022-01,2015-07,Bellwood,IL,60104,177,true
2022-01,2021-11,Oak Park,IL,60301,121,true
2022-01,2019-02,Harwood Heights,IL,60706,23,true
2022-01,2021-06,Hoffman Estates,IL,60169,11,false
2022-01,2018-01,Chicago,IL,60649,6,true
2022-01,2021-06,Chicago,IL,60626,287,false
2022-01,2021-02,Chicago,IL,60616,362,false
2022-01,2021-06,Joliet,IL,60435,0,false
2022-01,2021-06,Joliet,IL,60435,0,false
2022-01,2021-06,Joliet,IL,60435,0,false
2022-01,2021-06,Joliet,IL,60435,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-09,Chicago,IL,60645,0,false
2022-01,2021-06,Chicago,IL,60653,5,true
2022-01,2019-11,Chicago,IL,60620,8,false
2022-01,2021-10,Justice,IL,60458,103,false
2022-01,2021-06,Chicago,IL,60641,400,false
2022-01,2021-06,Skokie,IL,60076,8,false
2022-01,2017-10,Matteson,IL,60443,2,true
2022-01,2021-10,,OH,,139,false
2022-01,2021-02,Chicago,IL,60606,322,false
2022-01,2021-10,Naperville,IL,60565,90,false
2022-01,2018-07,Chicago,IL,60620,148,false
2022-01,2018-09,Dekalb,IL,60115,11,false
2022-01,2017-08,Chicago,IL,60626,45,false
2022-01,2021-12,Libertyville,IL,60048,0,false
2022-01,2021-12,Libertyville,IL,60048,0,false
2022-01,2021-12,Libertyville,IL,60048,0,false
2022-01,2018-04,Minooka,IL,60447,26,true
2022-01,2021-04,Chicago,IL,60616,0,false
2022-01,2021-04,Chicago,IL,60616,0,false
2022-01,2021-04,Chicago,IL,60616,0,false
2022-01,2021-04,Chicago,IL,60616,0,false
2022-01,2021-04,Chicago,IL,60616,0,false
2022-01,2021-04,Chicago,IL,60616,0,false
2022-01,2021-04,Chicago,IL,60616,0,false
2022-01,2021-04,Chicago,IL,60616,0,false
2022-01,2021-04,Chicago,IL,60616,0,false
2022-01,2021-04,Chicago,IL,60616,0,false
2022-01,2021-04,Chicago,IL,60616,0,false
2022-01,2021-04,University Park,IL,60484,94,false
2022-01,2018-11,,GA,,111,false
2022-01,2021-02,Savoy,IL,61874,0,false
2022-01,2016-10,Chicago,IL,60645,316,true
2022-01,2021-09,River,IL,60305,0,false
2022-01,2022-01,Arlington Heights,IL,60005,0,false
2022-01,2022-01,Arlington Heights,IL,60005,0,false
2022-01,2022-01,Arlington Heights,IL,60005,0,false
2022-01,2019-10,Chicago,IL,60625,31,false
2022-01,2017-03,Round Lake,IL,60073,2,true
2022-01,2020-10,Skokie,IL,60076,216,false
2022-01,2020-10,Carpentersville,IL,60110,0,false
2022-01,2016-03,Chicago,IL,60616,6,false
2022-01,2021-12,Chicago,IL,60625,76,false
2022-01,2021-09,Chicago Ridge,IL,60415,240,false
2022-01,2021-12,Willow Springs,IL,60480,198,false
2022-01,2017-02,Chicago,IL,60657,285,true
2022-01,2019-06,Normal,IL,61761,84,true
2022-01,2021-05,Chicago,IL,60618,255,false
2022-01,2020-12,Aurora,IL,60504,1,false
2022-01,2021-09,Eau Claire,WI,54701,0,false
2022-01,2021-05,Aurora,IL,60506,78,false
2022-01,2020-08,Des Plaines,IL,60016,185,false
2022-01,2021-09,Chicago,IL,60634,25,false
2022-01,2020-12,Rolling Meadows,IL,60008,0,false
2022-01,2020-12,Rolling Meadows,IL,60008,0,false
2022-01,2017-12,Chicago,IL,60613,188,false
2022-01,2021-06,Chicago,IL,60646,93,false
2022-01,2018-07,Naperville,IL,60564,400,true
2022-01,2021-03,Chicago,IL,60652,0,false
2022-01,2021-05,Cedar Creek,TX,78612,7,false
2022-01,2021-11,Chicago,IL,60660,64,false
2022-01,2018-03,Chicago,IL,60639,5,false
2022-01,2018-12,Schaumburg,IL,60193,108,true
2022-01,2020-10,Rolling Mdws,IL,60008,1,false
2022-01,2021-12,Terre Haute,IN,47802,105,false
2022-01,2021-12,Machesney Park,IL,61115,0,true
2022-01,2015-12,Chicago,IL,60639,280,false
2022-01,2021-08,Chicago,IL,60612,392,false
2022-01,2021-11,Mundelein,IL,60060,57,false
2022-01,2021-06,Chicago,IL,60632,60,false
2022-01,2018-01,Chciago,IL,60622,45,true
2022-01,2021-09,Lisle,IL,60532,28,false
2022-01,2019-06,Chicago,IL,60621,0,true
2022-01,2021-01,Calumet City,IL,60409,77,false
2022-01,2017-08,Roselle,IL,60172,73,false
2022-01,2021-11,Roselle,IL,60172,7,false
2022-01,2021-01,Des Plaines,IL,60016,0,false
2022-01,2021-01,Des Plaines,IL,60016,0,false
2022-01,2021-01,Des Plaines,IL,60016,0,false
2022-01,2021-01,Des Plaines,IL,60016,0,false
2022-01,2021-01,Des Plaines,IL,60016,0,false
2022-01,2021-01,Des Plaines,IL,60016,0,false
2022-01,2017-09,Chicago,IL,60631,0,false
2022-01,2018-12,Chicago,IL,60660,0,false
2022-01,2018-06,Chicago,IL,60647,0,false
2022-01,2018-06,Chicago,IL,60647,0,false
2022-01,2021-04,Chicago,IL,60618,19,false
2022-01,2018-12,Carol Stream,IL,60188,5,true
2022-01,2021-07,Winfield,IL,60190,173,false
2022-01,2021-04,,FL,,336,true
2022-01,2018-07,Park Forest,IL,60466,0,true
2022-01,2018-07,Park Forest,IL,60466,0,true
2022-01,2021-06,Chicago,IL,60647,0,true
2022-01,2018-10,Chicago,IL,60637,0,false
2022-01,2018-03,Cicero,IL,60804,389,false
2022-01,2021-10,Bloomington,IL,61704,0,false
2022-01,2021-10,West Chicago,IL,60185,0,false
2022-01,2021-10,West Chicago,IL,60185,0,false
2022-01,2021-02,Chicago,IL,60617,242,false
2022-01,2021-10,Tinely,IL,60477,0,false
2022-01,2021-11,Chicago,IL,60649,106,false
2022-01,2016-12,Chicago,IL,60615,0,true
2022-01,2021-01,Chicago,IL,60626,450,false
2022-01,2021-02,Rockford,IL,61109,9,true
2022-01,2016-07,Downers Grove,IL,60516,0,false
2022-01,2022-01,,IN,,7,false
2022-01,2021-06,Spokane,WA,99205,0,false
2022-01,2021-09,Glenview,IL,60025,103,false
2022-01,2021-07,Chicago,IL,60640,185,false
2022-01,2021-08,Hickory Hills,IL,60457,0,false
2022-01,2021-08,Hickory Hills,IL,60457,0,false
2022-01,2021-03,Chicago,IL,60606,12,false
2022-01,2021-01,Skokie,IL,60076,253,false
2022-01,2015-09,Chicago,IL,60626,275,true
2022-01,2021-07,Chicago,IL,60661,0,false
2022-01,2019-03,Carpentersville,IL,60110,4,true
2022-01,2021-10,Chicago,IL,60637,254,false
2022-01,2021-09,Forest Park,IL,60130,260,false
2022-01,2020-06,Chicago,IL,60622,0,false
2022-01,2021-07,Whiting,IN,46394,30,false
2022-01,2019-05,Chicago,IL,60804,404,false
2022-01,2021-06,Rolling Meadows,IL,60008,93,false
2022-01,2020-01,Glendale Heights,IL,60139,30,false
2022-01,2021-12,North Riverside,IL,60546,14,false
2022-01,2021-09,Orland Park,IL,60462,11,false
2022-01,2017-12,Astoria,NY,11106,3,false
2022-01,2015-09,Chicago,IL,60659,8,false
2022-01,2021-06,Spring Valley,CA,91977,11,false
2022-01,2021-10,Chicago,IL,60626,80,false
2022-01,2019-01,Chicago,IL,60632,15,false
2022-01,2014-03,Chicago,IL,60614,248,true
2022-01,2016-04,Melrose Park,IL,60160,17,false
2022-01,2019-12,Schaumburg,IL,60173,20,true
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-06,Chicago,IL,60616,0,false
2022-01,2021-07,Lyons,IL,60634,0,false
2022-01,2020-02,Chesterton,IN,46304,65,true
2022-01,2022-01,Carpentersville,IL,60110,0,false
2022-01,2022-01,Carpentersville,IL,60110,0,false
2022-01,2022-01,Carpentersville,IL,60110,0,false
2022-01,2022-01,Carpentersville,IL,60110,0,false
2022-01,2022-01,Carpentersville,IL,60110,0,false
2022-01,2019-11,Romeoville,IL,60446,0,false
2022-01,2021-02,Chicago,IL,60618,30,false
2022-01,2021-02,Chicago,IL,60634,146,false
2022-01,2021-11,Chicago,IL,60656,12,false
2022-01,2021-01,Skokie,IL,60077,1,false
2022-01,2021-07,Romoeville,IL,60446,243,false
2022-01,2020-01,Chicago,IL,60659,377,true
2022-01,2021-11,Chicago,IL,60605,2,false
2022-01,2020-07,Chicago,IL,60631,95,false
2022-01,2021-02,Glenview,IL,60025,181,false
2022-01,2021-08,Chicago,IL,60636,45,false
2022-01,2021-01,Chicago,IL,60616,274,true
2022-01,2021-11,Dyler,IN,46311,56,false
2022-01,2018-04,East Moline,IL,61244,0,true
2022-01,2021-04,Skokie,IL,60076,93,true
2022-01,2021-12,Evergreen Park,IL,60805,35,true
2022-01,2021-08,Palatine,IL,60074,123,false
2022-01,2019-05,Bolingbrook,IL,60440,7,false
2022-01,2021-10,Chicago,IL,60659,13,true
2022-01,2020-11,Natick,MA,01760,93,false
2022-01,2016-12,Chicago,IL,60630,90,true
2022-01,2021-02,Chicago,IL,60646,91,false
2022-01,2020-05,Sycamore,IL,60178,0,false
2022-01,2021-06,Mchenry,IL,60051,0,false
2022-01,2016-12,Chicago,IL,60639,102,true
2022-01,2021-11,Chicago,IL,60623,63,false
2022-01,2018-04,Chicago,IL,60624,302,false
2022-01,2017-11,Naperville,IL,60564,70,true
2022-01,2021-03,Earlville,IL,60518,3,false
2022-01,2021-12,Chicago,IL,60625,36,false
2022-01,2021-11,Chicago,IL,60624,45,false
2022-01,2021-01,Merrionette Park,IL,60803,0,false
2022-01,2017-10,Cicero,IL,60804,186,false
2022-01,2021-08,Chicago,IL,60625,160,true
2022-01,2021-05,Chicago,IL,60649,42,false
2022-01,2016-07,Chicago,IL,60621,20,false
2022-01,2020-07,Chicago,IL,60626,27,false
2022-01,2020-12,Chicago,IL,60632,78,false
2022-01,2017-07,Robbins,IL,60472,102,false
2022-01,2017-10,Olympia Fields,IL,60432,15,true
2022-01,2021-12,Wilmette,IL,60091,25,false
2022-01,2021-07,Hammond,IN,46324,10,true
2022-01,2021-08,Chicago,IL,60606,204,false
2022-01,2019-12,Robbins,IL,60472,19,false
2022-01,2021-11,Chicago,IL,60619,3,false
2022-01,2021-10,Oak Park,IL,60302,272,false
2022-01,2017-10,Chicago,IL,60606,13,true
2022-01,2020-02,Chicago,IL,60629,179,false
2022-01,2021-10,Des Plaines,IL,60016,311,false
2022-01,2021-06,Marengo,IL,60152,0,true
2022-01,2017-06,Bryant,AR,72022,74,true
2022-01,2021-12,Tulsa,OK,74136,51,false
2022-01,2021-12,Chicago,IL,60613,3,false
2022-01,2022-01,Cicero,IL,60804,97,false
2022-01,2021-11,Bolingbrook,IL,60492,141,false
2022-01,2021-07,Brookfield,IL,60513,103,false
2022-01,2019-09,Orland Park,IL,60462,254,true
2022-01,2021-03,Chicago,IL,60616,349,false
2022-01,2020-12,Elmhurst,IL,60126,0,false
2022-01,2020-12,Elmhurst,IL,60126,0,false
2022-01,2020-11,"Chicago, Il",IL,60617,161,false
2022-01,2021-09,Chicago,IL,60613,0,false
2022-01,2021-09,Chicago,IL,60613,0,false
2022-01,2021-09,Chicago,IL,60613,0,false
2022-01,2021-09,Chicago,IL,60613,0,false
2022-01,2021-09,Chicago,IL,60613,0,false
2022-01,2021-09,Chicago,IL,60613,0,false
2022-01,2021-09,Chicago,IL,60613,0,false
2022-01,2021-09,Chicago,IL,60613,0,false
2022-01,2021-09,Chicago,IL,60613,0,false
2022-01,2021-09,Chicago,IL,60613,0,false
2022-01,2021-09,Chicago,IL,60613,0,false
2022-01,2021-09,Chicago,IL,60613,0,false
2022-01,2021-07,Lynwood,IL,60411,0,false
2022-01,2021-10,East Chicago,IN,46312,79,false
2022-01,2021-02,Chicago,IL,60618,267,true
2022-01,2020-01,Chicago,IL,60657,141,false
2022-01,2021-10,Chicago,IL,60641,348,true
2022-01,2021-12,Lisle,IL,60532,5,false
2022-01,2020-02,Hickory Hills,IL,60457,26,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-11,Oak Lawn,IL,60453,0,false
2022-01,2021-12,Chicago,IL,60628,92,false
2022-01,2017-03,Palatine,IL,60074,3,true
2022-01,2021-11,Broadview,IL,60155,50,false
2022-01,2021-09,Chicago,IL,60616,356,false
2022-01,2021-11,Chicago,IL,60202,161,false
2022-01,2021-08,Woodridge,IL,60517,227,false
2022-01,2015-02,Beecher,IL,60401,191,false
2022-01,2021-02,Chicago,IL,60615,514,false
2022-01,2020-12,Naperville,IL,60564,25,false
2022-01,2017-10,Chicago,IL,60606,124,true
2022-01,2020-06,Bensenville,IL,60106,81,true
2022-01,2018-10,Chicago,IL,60656,288,true
2022-01,2021-02,Chicago,IL,60638,305,false
2022-01,2021-12,Waukegan,IL,60085,16,false
2022-01,2021-01,Chicago,IL,60606,186,true
2022-01,2021-10,West Bloomfield,MI,48322,43,false
2022-01,2020-12,Chicago,IL,60606,23,false
2022-01,2021-11,Chicago,IL,60641,0,true
2022-01,2021-11,Chicago,IL,60641,0,true
2022-01,2022-01,Orland,IL,60462,0,false
